post_id,title,description,category,price,dong,latitude,longitude,created_at,view_count,like_count,chat_count
913,영어 회화책 거의 새상품입니다,신림동에서 거래 가능한 영어 회화책입니다. 상태 좋고 빠른 거래 원합니다.,도서,10000,신림동,37.487725639392934,126.93087935920347,2026-05-19 18:53:03,498,94,19
914,스탠드 조명 저렴하게 내놓습니다,스탠드 조명 판매합니다. 낙성대동 근처 직거래 가능하고 사용감은 적은 편입니다.,가구/인테리어,52000,낙성대동,37.47654600690811,126.95694054149843,2026-05-08 03:23:03,995,1,42
915,좌식 테이블 저렴하게 내놓습니다,낙성대동에서 거래 가능한 좌식 테이블입니다. 상태 좋고 빠른 거래 원합니다.,가구/인테리어,55000,낙성대동,37.47289385997393,126.96178926438819,2026-05-20 23:32:03,510,31,30
916,입문용 드론 급처합니다,입문용 드론 판매합니다. 낙성대동 근처 직거래 가능하고 사용감은 적은 편입니다.,게임/취미,228000,낙성대동,37.47632616352518,126.96094815004102,2026-06-02 14:13:03,833,94,21
917,텀블러 이사 정리합니다,대학동 인근에서 거래 원합니다. 텀블러 필요하신 분 연락 주세요.,생활용품,32000,대학동,37.47334526295542,126.94036956160554,2026-06-05 06:13:03,737,42,33
918,그림 도구 저렴하게 내놓습니다,그림 도구 상태 양호합니다. 대학동 근처에서 시간 맞춰 거래 가능합니다.,게임/취미,7000,대학동,37.46917194405032,126.93210904674861,2026-06-01 03:38:03,235,84,9
919,우쿨렐레 사용감 적어요,청룡동에서 거래 가능한 우쿨렐레입니다. 상태 좋고 빠른 거래 원합니다.,게임/취미,44000,청룡동,37.48298801525719,126.95669221382381,2026-05-07 04:52:03,120,35,40
920,스크래쳐 상태 좋아요,대학동 인근에서 거래 원합니다. 스크래쳐 필요하신 분 연락 주세요.,반려동물용품,26000,대학동,37.467505726644475,126.93759516831936,2026-05-23 23:06:03,977,35,19
921,헬스 장갑 저렴하게 내놓습니다,집 정리하면서 헬스 장갑 내놓습니다. 상도동에서 직거래 가능합니다.,스포츠/레저,23000,상도동,37.50387233030539,126.9274713108887,2026-05-06 06:14:03,122,1,31
922,화장대 거의 새상품입니다,낙성대동 인근에서 거래 원합니다. 화장대 필요하신 분 연락 주세요.,가구/인테리어,154000,낙성대동,37.47220953093896,126.9564301729877,2026-05-27 14:41:03,311,1,29
923,Xbox 컨트롤러 판매합니다,흑석동 인근에서 거래 원합니다. Xbox 컨트롤러 필요하신 분 연락 주세요.,게임/취미,30000,흑석동,37.50631433462931,126.96210218235542,2026-05-23 05:50:03,864,0,3
924,한국사 교재 상태 좋아요,봉천동 인근에서 거래 원합니다. 한국사 교재 필요하신 분 연락 주세요.,도서,9000,봉천동,37.47978857765437,126.9413317776779,2026-05-13 11:05:03,609,10,18
925,등산화 필요하신 분 가져가세요,집 정리하면서 등산화 내놓습니다. 상도동에서 직거래 가능합니다.,스포츠/레저,45000,상도동,37.496333019691996,126.93035816270701,2026-05-08 08:34:03,319,76,19
926,골프채 상태 좋아요,청룡동 인근에서 거래 원합니다. 골프채 필요하신 분 연락 주세요.,스포츠/레저,119000,청룡동,37.47917334146251,126.95697118648799,2026-05-23 00:20:03,318,39,5
927,반려동물 방석 상태 좋아요,집 정리하면서 반려동물 방석 내놓습니다. 상도동에서 직거래 가능합니다.,반려동물용품,17000,상도동,37.50394879814723,126.933125985053,2026-06-01 01:04:03,720,40,32
928,강아지 옷 필요하신 분 가져가세요,집 정리하면서 강아지 옷 내놓습니다. 흑석동에서 직거래 가능합니다.,반려동물용품,31000,흑석동,37.50800918621782,126.96615856455419,2026-05-22 16:34:03,582,3,49
929,입문용 드론 급처합니다,입문용 드론 판매합니다. 사당동 근처 직거래 가능하고 사용감은 적은 편입니다.,게임/취미,188000,사당동,37.48005107342248,126.97785935840629,2026-05-18 22:36:03,310,6,48
930,게이밍 마우스 이사 정리합니다,신림동에서 거래 가능한 게이밍 마우스입니다. 상태 좋고 빠른 거래 원합니다.,디지털기기,22000,신림동,37.4874194013365,126.92965443400156,2026-05-27 21:26:03,351,76,6
931,덤벨 세트 저렴하게 내놓습니다,덤벨 세트 판매합니다. 신림동 근처 직거래 가능하고 사용감은 적은 편입니다.,스포츠/레저,76000,신림동,37.48143543583565,126.93075680761335,2026-05-31 23:45:03,1000,63,8
932,원목 식탁 거의 새상품입니다,집 정리하면서 원목 식탁 내놓습니다. 신림동에서 직거래 가능합니다.,가구/인테리어,369000,신림동,37.48523790662288,126.92521034417449,2026-05-14 11:25:03,78,0,9
933,가습기 급처합니다,집 정리하면서 가습기 내놓습니다. 봉천동에서 직거래 가능합니다.,생활가전,13000,봉천동,37.480599237582425,126.94143719527592,2026-05-10 01:04:03,410,7,7
934,3인용 소파 거의 새상품입니다,3인용 소파 상태 양호합니다. 흑석동 근처에서 시간 맞춰 거래 가능합니다.,가구/인테리어,143000,흑석동,37.5119855010051,126.96517465362852,2026-05-23 12:52:03,32,23,9
935,화장대 급처합니다,집 정리하면서 화장대 내놓습니다. 흑석동에서 직거래 가능합니다.,가구/인테리어,104000,흑석동,37.50747339407412,126.96135181348556,2026-05-26 20:26:03,992,75,31
936,아기 욕조 저렴하게 내놓습니다,집 정리하면서 아기 욕조 내놓습니다. 흑석동에서 직거래 가능합니다.,유아용품,32000,흑석동,37.50769429397963,126.96440538073948,2026-06-01 17:14:03,478,15,36
937,외장하드 이사 정리합니다,신림동 인근에서 거래 원합니다. 외장하드 필요하신 분 연락 주세요.,디지털기기,37000,신림동,37.48277747662817,126.93255839571812,2026-05-21 18:03:03,293,1,10
938,욕실 선반 사용감 적어요,욕실 선반 상태 양호합니다. 상도동 근처에서 시간 맞춰 거래 가능합니다.,생활용품,9000,상도동,37.50023147763456,126.93059481743836,2026-05-30 21:23:03,370,83,46
939,좌식 테이블 거의 새상품입니다,상도동에서 거래 가능한 좌식 테이블입니다. 상태 좋고 빠른 거래 원합니다.,가구/인테리어,71000,상도동,37.50168500183578,126.9310698022377,2026-05-24 01:54:03,684,23,36
940,텀블러 상태 좋아요,텀블러 상태 양호합니다. 사당동 근처에서 시간 맞춰 거래 가능합니다.,생활용품,40000,사당동,37.47204929132085,126.98512031184232,2026-05-24 22:53:03,859,51,4
941,3인용 소파 저렴하게 내놓습니다,집 정리하면서 3인용 소파 내놓습니다. 봉천동에서 직거래 가능합니다.,가구/인테리어,427000,봉천동,37.48555604931091,126.93765431809274,2026-05-21 06:44:03,247,98,46
942,암막 커튼 필요하신 분 가져가세요,봉천동에서 거래 가능한 암막 커튼입니다. 상태 좋고 빠른 거래 원합니다.,가구/인테리어,42000,봉천동,37.48523351949858,126.94266533301109,2026-06-02 15:38:03,777,9,28
943,아이패드 미니 사용감 적어요,집 정리하면서 아이패드 미니 내놓습니다. 봉천동에서 직거래 가능합니다.,디지털기기,443000,봉천동,37.480124949423306,126.94097514854064,2026-05-31 20:56:03,579,25,12
944,정보처리기사 교재 급처합니다,집 정리하면서 정보처리기사 교재 내놓습니다. 낙성대동에서 직거래 가능합니다.,도서,26000,낙성대동,37.4813983233801,126.95456206115213,2026-05-11 11:27:03,606,3,40
945,갤럭시 S23 판매합니다,집 정리하면서 갤럭시 S23 내놓습니다. 사당동에서 직거래 가능합니다.,디지털기기,740000,사당동,37.48117743614249,126.98388283521848,2026-05-19 15:11:03,199,87,46
946,담요 급처합니다,담요 상태 양호합니다. 청룡동 근처에서 시간 맞춰 거래 가능합니다.,생활용품,35000,청룡동,37.48421595889533,126.95208878062572,2026-05-20 06:10:03,643,71,8
947,아기 그림책 저렴하게 내놓습니다,아기 그림책 판매합니다. 봉천동 근처 직거래 가능하고 사용감은 적은 편입니다.,유아용품,30000,봉천동,37.47811479008805,126.94200538022896,2026-05-20 08:26:03,130,63,14
948,갤럭시탭 거의 새상품입니다,집 정리하면서 갤럭시탭 내놓습니다. 대학동에서 직거래 가능합니다.,디지털기기,510000,대학동,37.466347771228435,126.9375535587431,2026-05-25 14:37:03,902,20,18
949,쿠션 거의 새상품입니다,쿠션 상태 양호합니다. 상도동 근처에서 시간 맞춰 거래 가능합니다.,생활용품,8000,상도동,37.50396926885824,126.93584933929615,2026-05-18 18:35:03,123,74,30
950,아이폰 14 사용감 적어요,상도동 인근에서 거래 원합니다. 아이폰 14 필요하신 분 연락 주세요.,디지털기기,502000,상도동,37.497896091699914,126.93357344764942,2026-05-26 16:24:03,219,70,46
951,갤럭시탭 이사 정리합니다,갤럭시탭 상태 양호합니다. 봉천동 근처에서 시간 맞춰 거래 가능합니다.,디지털기기,462000,봉천동,37.48499289392623,126.94589363586608,2026-05-14 16:10:03,82,53,38
952,담요 상태 좋아요,대학동에서 거래 가능한 담요입니다. 상태 좋고 빠른 거래 원합니다.,생활용품,11000,대학동,37.46991515563112,126.93483418351573,2026-06-04 02:00:03,240,83,22
953,롱패딩 판매합니다,롱패딩 판매합니다. 신림동 근처 직거래 가능하고 사용감은 적은 편입니다.,의류,166000,신림동,37.484724959600136,126.92452140417599,2026-05-17 04:49:03,710,94,1
954,아기 욕조 상태 좋아요,집 정리하면서 아기 욕조 내놓습니다. 상도동에서 직거래 가능합니다.,유아용품,40000,상도동,37.498117890959506,126.92943125637147,2026-06-01 14:04:03,130,78,23
955,갤럭시탭 급처합니다,갤럭시탭 상태 양호합니다. 봉천동 근처에서 시간 맞춰 거래 가능합니다.,디지털기기,155000,봉천동,37.47805779719881,126.94461767096034,2026-05-29 03:45:03,780,68,36
956,울 코트 저렴하게 내놓습니다,울 코트 판매합니다. 신림동 근처 직거래 가능하고 사용감은 적은 편입니다.,의류,142000,신림동,37.48575208951909,126.92644244344518,2026-05-31 08:30:03,331,44,38
957,베스트셀러 소설 필요하신 분 가져가세요,흑석동에서 거래 가능한 베스트셀러 소설입니다. 상태 좋고 빠른 거래 원합니다.,도서,15000,흑석동,37.508749292518594,126.96595218627851,2026-06-03 15:16:03,970,69,13
958,등산화 이사 정리합니다,대학동 인근에서 거래 원합니다. 등산화 필요하신 분 연락 주세요.,스포츠/레저,161000,대학동,37.47257771687369,126.93683445402566,2026-05-26 21:17:03,549,34,20
959,갤럭시 버즈 필요하신 분 가져가세요,흑석동 인근에서 거래 원합니다. 갤럭시 버즈 필요하신 분 연락 주세요.,디지털기기,50000,흑석동,37.511219086586905,126.96070769631883,2026-05-30 12:39:03,543,29,19
960,폼롤러 판매합니다,집 정리하면서 폼롤러 내놓습니다. 청룡동에서 직거래 가능합니다.,스포츠/레저,25000,청룡동,37.47890298572466,126.95358240156949,2026-05-12 03:25:03,31,63,2
961,코딩 테스트 책 저렴하게 내놓습니다,신림동 인근에서 거래 원합니다. 코딩 테스트 책 필요하신 분 연락 주세요.,도서,29000,신림동,37.4836401973519,126.92624448451443,2026-05-24 02:31:03,893,48,24
962,아기 침대 필요하신 분 가져가세요,신림동 인근에서 거래 원합니다. 아기 침대 필요하신 분 연락 주세요.,유아용품,38000,신림동,37.48813169360878,126.93322698682756,2026-05-19 05:33:03,36,77,48
963,한국사 교재 급처합니다,신림동 인근에서 거래 원합니다. 한국사 교재 필요하신 분 연락 주세요.,도서,24000,신림동,37.479771185932115,126.9250921020473,2026-05-23 03:42:03,756,94,48
964,아기 욕조 거의 새상품입니다,집 정리하면서 아기 욕조 내놓습니다. 흑석동에서 직거래 가능합니다.,유아용품,41000,흑석동,37.51340305008153,126.96327332472993,2026-05-12 22:43:03,541,33,10
965,맨투맨 판매합니다,대학동 인근에서 거래 원합니다. 맨투맨 필요하신 분 연락 주세요.,의류,15000,대학동,37.465986062086785,126.93454269881559,2026-05-29 00:14:03,355,73,25
966,인문교양서 거의 새상품입니다,신림동에서 거래 가능한 인문교양서입니다. 상태 좋고 빠른 거래 원합니다.,도서,14000,신림동,37.483638086857106,126.92417266686559,2026-05-17 20:12:03,866,33,11
967,게이밍 마우스 판매합니다,집 정리하면서 게이밍 마우스 내놓습니다. 사당동에서 직거래 가능합니다.,디지털기기,86000,사당동,37.48057044283228,126.98211447870686,2026-05-30 04:29:03,603,10,17
968,전기히터 상태 좋아요,대학동 인근에서 거래 원합니다. 전기히터 필요하신 분 연락 주세요.,생활가전,43000,대학동,37.467069017853674,126.93797949304403,2026-05-09 02:24:03,242,80,11
969,갤럭시탭 저렴하게 내놓습니다,갤럭시탭 판매합니다. 신림동 근처 직거래 가능하고 사용감은 적은 편입니다.,디지털기기,500000,신림동,37.48637357696801,126.92460812867819,2026-05-20 02:55:03,334,5,35
970,토익 교재 판매합니다,토익 교재 상태 양호합니다. 사당동 근처에서 시간 맞춰 거래 가능합니다.,도서,6000,사당동,37.47603812684068,126.98171035517436,2026-05-17 10:10:03,121,9,32
971,체크 셔츠 사용감 적어요,집 정리하면서 체크 셔츠 내놓습니다. 사당동에서 직거래 가능합니다.,의류,12000,사당동,37.474865405417006,126.98448164461853,2026-05-16 03:36:03,299,18,1
972,자전거 헬멧 사용감 적어요,흑석동 인근에서 거래 원합니다. 자전거 헬멧 필요하신 분 연락 주세요.,스포츠/레저,13000,흑석동,37.50405535286264,126.96469038145926,2026-05-31 06:30:03,307,19,37
973,축구공 사용감 적어요,집 정리하면서 축구공 내놓습니다. 청룡동에서 직거래 가능합니다.,스포츠/레저,7000,청룡동,37.476984449723005,126.94847311440994,2026-05-14 18:23:03,400,97,41
974,백팩 필요하신 분 가져가세요,백팩 상태 양호합니다. 봉천동 근처에서 시간 맞춰 거래 가능합니다.,의류,112000,봉천동,37.48201017414011,126.93929182720743,2026-06-03 22:02:03,685,67,33
975,입문용 드론 급처합니다,입문용 드론 판매합니다. 사당동 근처 직거래 가능하고 사용감은 적은 편입니다.,게임/취미,234000,사당동,37.48132396851446,126.9835307313294,2026-05-12 06:18:03,476,40,47
